age,annual_income,employment_length,credit_score,dti_ratio,utilization,num_derogatory,num_credit_lines,home_ownership,loan_amount,loan_purpose,default_flag
31,43922,9,684,0.2958,0.1678,0,8,mortgage,6000,debt_consolidation,0
23,22267,1,685,0.4331,0.3791,0,1,rent,5000,debt_consolidation,0
28,45243,3,696,0.2982,0.3671,0,8,mortgage,12300,personal,0
46,44095,7,712,0.5,0.2111,0,9,mortgage,7000,education,0
55,41739,1,709,0.3582,0.2645,0,12,rent,12500,personal,1
23,28514,1,589,0.3802,0.3456,0,4,mortgage,4900,medical,0
31,31401,9,658,0.463,0.4288,0,1,mortgage,4800,home_improvement,0
27,20000,5,654,0.4174,0.2291,0,7,rent,1500,personal,0
61,23101,6,702,0.3277,0.1126,0,12,rent,2300,personal,0
23,37921,1,593,0.4644,0.2423,0,3,rent,13700,business,1
29,53889,3,719,0.3444,0.3144,0,10,mortgage,3800,debt_consolidation,0
58,52897,9,669,0.2894,0.2275,0,15,rent,1800,education,1
28,20000,1,640,0.2556,0.3319,0,11,rent,2800,debt_consolidation,0
65,36265,5,588,0.4243,0.3878,0,10,rent,5400,home_improvement,0
47,97381,2,738,0.3518,0.1135,0,3,own,18100,personal,0
65,51569,2,738,0.4791,0.0519,0,18,own,13500,business,0
50,53196,0,695,0.3277,0.1977,0,4,mortgage,14500,personal,0
70,23583,0,691,0.2578,0.2554,0,12,rent,3400,education,0
51,31873,0,585,0.2827,0.2343,0,13,rent,6700,home_improvement,0
67,21678,9,777,0.4086,0.0,0,16,rent,6700,business,0
28,20000,6,638,0.5,0.4419,0,9,rent,5300,personal,0
66,66855,10,748,0.2333,0.1475,0,15,rent,7000,medical,0
39,34837,17,692,0.2991,0.3578,0,5,rent,5000,medical,1
37,53253,13,617,0.4274,0.4285,0,9,mortgage,5300,home_improvement,0
34,43179,7,695,0.2502,0.195,0,10,mortgage,8200,home_improvement,0
45,40701,22,760,0.2665,0.0289,0,14,rent,13500,business,0
51,39420,3,850,0.2918,0.1184,0,19,own,12300,business,0
25,37174,3,644,0.4099,0.1475,0,14,rent,11300,debt_consolidation,1
39,65933,17,684,0.32,0.3561,0,13,own,25800,business,0
42,37742,6,638,0.2655,0.3868,0,9,rent,5500,business,1
36,67393,8,639,0.2876,0.3443,0,7,rent,13500,personal,0
42,36885,3,739,0.3975,0.1019,0,10,rent,4900,home_improvement,0
49,69428,1,738,0.4059,0.3144,0,14,own,9800,education,0
54,67298,17,729,0.3708,0.3733,0,6,mortgage,16700,education,1
52,53237,15,712,0.2161,0.1377,0,13,own,6600,personal,0
46,71772,7,707,0.288,0.1849,0,15,own,22600,business,0
26,43361,4,677,0.385,0.3456,0,11,rent,1900,medical,1
48,20000,9,516,0.4778,0.6027,0,23,rent,4100,business,1
35,39766,4,699,0.4449,0.4439,0,7,mortgage,4500,debt_consolidation,0
36,32090,8,711,0.3254,0.2804,0,9,own,11500,business,1
48,65495,5,717,0.2651,0.2374,0,13,own,24100,business,0
37,35157,8,675,0.4447,0.1503,0,4,rent,8200,home_improvement,0
38,27884,3,700,0.3643,0.2719,0,8,rent,1800,personal,0
32,20000,0,688,0.3144,0.2506,0,12,rent,700,home_improvement,0
56,42029,9,643,0.2974,0.3383,0,21,own,1300,personal,0
60,59216,1,824,0.4482,0.2552,0,16,own,21400,education,0
57,37541,0,645,0.3451,0.3657,0,10,mortgage,4400,business,0
32,28833,1,662,0.3155,0.2617,0,11,rent,3500,home_improvement,1
48,68591,13,707,0.2915,0.3772,0,15,mortgage,23800,personal,0
56,40123,29,732,0.1839,0.2155,0,13,rent,15000,debt_consolidation,0
69,50401,2,757,0.4957,0.1816,0,10,rent,13100,home_improvement,0
62,41851,1,755,0.2589,0.2963,0,3,rent,7400,business,1
70,40575,17,672,0.3795,0.2299,0,14,rent,15600,business,1
25,39351,0,632,0.3526,0.3031,0,9,rent,13100,business,1
63,52688,2,741,0.2644,0.3388,0,12,rent,1000,home_improvement,0
56,71481,6,791,0.4419,0.2935,0,17,rent,5700,personal,1
59,85103,3,669,0.2335,0.4179,0,15,own,1700,education,0
64,35366,4,650,0.5,0.0979,0,12,mortgage,6400,home_improvement,0
69,47814,3,782,0.3899,0.1226,0,15,mortgage,7900,debt_consolidation,1
23,41606,1,631,0.3637,0.4059,0,11,rent,12900,debt_consolidation,1
68,43841,0,767,0.3515,0.037,0,15,rent,11600,education,0
57,56701,11,787,0.2225,0.3226,0,19,mortgage,17600,education,0
70,52492,2,729,0.3262,0.2682,0,11,rent,2500,education,0
27,20000,5,673,0.4232,0.1983,0,10,rent,2100,home_improvement,1
36,39294,14,656,0.1852,0.383,0,6,rent,14800,business,0
28,50386,1,555,0.2586,0.4067,0,12,rent,14500,debt_consolidation,1
36,30959,4,608,0.3311,0.2483,0,14,rent,9300,home_improvement,0
66,47920,12,817,0.2927,0.276,0,9,rent,7500,education,0
24,41613,2,656,0.2274,0.4616,0,15,rent,3200,debt_consolidation,0
57,77268,0,730,0.3926,0.1115,0,5,rent,2300,education,0
58,60830,1,850,0.137,0.0601,0,18,own,3700,debt_consolidation,0
61,53064,7,789,0.2608,0.4758,0,17,rent,10700,business,0
22,61535,0,659,0.3311,0.2915,0,15,rent,1800,education,0
52,67921,2,607,0.4429,0.1971,0,12,rent,13800,medical,1
40,31529,8,659,0.2693,0.4091,0,17,mortgage,12000,home_improvement,0
43,42921,4,651,0.3183,0.2911,0,14,rent,15800,medical,1
53,47354,8,710,0.3361,0.1734,0,8,rent,12600,debt_consolidation,0
64,59690,10,725,0.3763,0.6026,0,14,mortgage,14100,business,0
42,88906,8,834,0.2979,0.0526,0,16,own,15400,business,0
55,47055,16,787,0.4274,0.1347,0,9,rent,15400,home_improvement,0
49,64744,3,676,0.1931,0.6358,0,18,rent,15800,personal,0
62,69574,3,767,0.4186,0.0321,0,17,own,1500,debt_consolidation,0
39,21675,3,589,0.4833,0.5816,0,12,rent,5600,medical,0
38,36751,15,655,0.2509,0.167,0,15,own,3100,business,0
40,49393,3,612,0.2948,0.2844,0,10,own,3000,personal,1
45,45974,4,692,0.3771,0.1218,0,16,own,13500,medical,0
30,28596,8,771,0.2096,0.2108,0,13,rent,4300,debt_consolidation,1
39,20000,17,744,0.4058,0.2097,0,14,rent,3800,education,0
52,43731,1,616,0.2887,0.3869,0,15,rent,800,business,0
61,61160,1,716,0.3499,0.22,0,19,mortgage,8900,education,0
48,44746,4,657,0.297,0.3517,0,11,rent,8800,medical,1
46,33960,0,561,0.2184,0.5297,0,5,rent,4400,debt_consolidation,0
54,55238,4,651,0.2178,0.2259,0,14,mortgage,7400,education,0
50,63352,7,787,0.3225,0.0971,0,15,rent,13100,education,0
32,41243,1,639,0.2774,0.3107,0,9,own,13600,personal,0
23,35842,1,663,0.3881,0.2383,0,5,rent,2600,business,0
33,66114,11,744,0.28,0.0961,0,10,mortgage,600,business,1
46,52333,12,787,0.3724,0.0,0,12,own,14600,personal,0
44,64597,7,694,0.3841,0.1185,0,10,mortgage,24900,debt_consolidation,0
60,35968,5,647,0.3978,0.51,0,10,rent,10200,medical,1
48,41203,14,551,0.3681,0.3146,0,6,rent,11400,business,1
27,57816,2,487,0.1152,0.6908,0,2,mortgage,10600,debt_consolidation,1
31,41960,8,688,0.2524,0.1298,0,18,rent,2900,home_improvement,0
29,46887,4,610,0.3254,0.3139,0,10,rent,7800,medical,1
55,20000,0,759,0.2624,0.2596,0,5,rent,6100,medical,0
27,29877,5,663,0.2918,0.1247,0,15,mortgage,9400,education,0
33,99580,8,639,0.2233,0.2593,0,11,rent,27600,business,1
66,52261,36,766,0.2069,0.201,0,16,mortgage,9200,medical,0
30,20000,8,759,0.2982,0.2639,0,9,rent,2300,home_improvement,0
31,38791,9,577,0.2135,0.4844,0,13,mortgage,6300,home_improvement,0
56,51366,4,677,0.3661,0.2554,0,3,mortgage,13800,home_improvement,0
45,58613,6,815,0.2606,0.2968,0,15,mortgage,20700,home_improvement,0
68,70044,10,618,0.4104,0.0915,0,13,mortgage,27400,medical,1
67,59300,16,821,0.4213,0.0249,0,12,rent,2100,debt_consolidation,0
50,74807,7,722,0.2272,0.1721,0,15,mortgage,14500,personal,0
63,53334,4,735,0.3667,0.0,0,15,mortgage,20000,education,0
30,76075,7,692,0.1598,0.3847,0,23,rent,10100,debt_consolidation,0
34,50111,2,535,0.3094,0.2728,0,8,own,18300,debt_consolidation,0
32,38164,10,658,0.3502,0.3122,0,6,rent,7400,education,1
68,34270,0,740,0.3249,0.453,0,14,mortgage,2900,education,0
54,71451,32,713,0.3234,0.1579,0,18,rent,17500,education,0
24,36563,2,580,0.3849,0.5799,0,10,rent,13200,medical,1
45,34749,0,702,0.4299,0.2265,0,10,rent,1500,business,0
69,55699,10,718,0.2297,0.2651,0,18,mortgage,6900,medical,0
60,59032,1,667,0.4577,0.3124,0,19,rent,8500,business,0
24,43876,2,720,0.3373,0.1406,0,14,rent,12500,education,0
44,37974,9,683,0.3573,0.0889,0,9,own,15200,education,0
51,54812,2,730,0.2803,0.4343,0,17,rent,8200,education,0
48,98141,3,736,0.4485,0.0212,0,11,mortgage,22400,medical,0
50,49385,6,803,0.4221,0.3116,0,11,mortgage,6800,medical,1
41,46194,14,845,0.37,0.0591,0,7,rent,11300,education,0
33,43300,5,786,0.2716,0.0,0,15,rent,4600,debt_consolidation,0
28,24460,1,644,0.4093,0.4768,0,8,rent,1100,business,0
54,39444,2,671,0.3222,0.2866,0,11,rent,7000,medical,0
31,56264,9,604,0.1571,0.4267,0,1,rent,12800,medical,0
25,24721,3,750,0.3719,0.2487,0,7,mortgage,1000,home_improvement,0
53,44025,0,673,0.4588,0.333,0,12,rent,9200,education,0
65,53496,18,802,0.2676,0.0021,0,13,rent,10000,education,0
29,29259,7,629,0.2788,0.0144,0,7,own,2300,education,0
62,41370,4,731,0.3476,0.0522,0,7,mortgage,4900,medical,0
47,53405,3,717,0.35,0.0425,0,1,rent,11100,medical,0
40,61573,4,733,0.269,0.1875,0,25,mortgage,4600,personal,0
63,49052,4,672,0.2484,0.2638,0,22,rent,14400,business,0
56,64855,0,737,0.3914,0.2309,0,20,own,14000,debt_consolidation,0
69,29488,9,615,0.3167,0.3736,0,9,rent,11100,debt_consolidation,1
51,45453,1,614,0.2304,0.2489,0,9,rent,8300,medical,0
27,50131,5,712,0.3023,0.26,0,11,mortgage,15700,education,0
46,58486,10,813,0.4016,0.1081,0,8,mortgage,16400,medical,0
26,25871,4,795,0.3049,0.3534,0,4,rent,8800,medical,0
55,33785,33,739,0.3482,0.4715,0,5,rent,4100,business,0
63,46074,8,760,0.3559,0.0459,0,19,rent,4000,medical,0
60,28325,4,674,0.2857,0.5358,0,14,rent,8600,education,0
66,29552,0,601,0.316,0.2152,0,9,rent,3900,personal,0
57,54232,4,776,0.266,0.207,0,12,own,11600,personal,0
28,57899,6,692,0.2052,0.532,0,6,mortgage,6300,business,1
54,57269,2,784,0.2759,0.1977,0,17,mortgage,13000,home_improvement,0
41,29840,16,645,0.3753,0.3013,0,6,rent,9800,medical,0
44,63516,0,730,0.3775,0.0834,0,16,rent,10000,medical,1
47,37627,1,630,0.319,0.2441,0,25,own,1500,medical,0
65,42938,6,654,0.4022,0.3821,0,18,rent,14000,debt_consolidation,0
60,32506,4,704,0.3571,0.399,0,12,rent,6400,medical,0
31,47814,9,648,0.2289,0.3204,0,10,mortgage,4900,medical,0
62,25895,18,724,0.4263,0.2193,0,20,rent,5300,medical,0
27,57579,5,642,0.3342,0.3146,0,4,mortgage,6800,home_improvement,0
49,57053,1,648,0.2729,0.325,0,14,mortgage,13100,personal,0
48,48795,7,661,0.4435,0.3772,0,11,rent,11700,medical,0
39,50439,2,618,0.2937,0.3948,0,12,mortgage,2900,debt_consolidation,0
69,31401,2,715,0.2855,0.0521,0,12,rent,11200,debt_consolidation,0
59,56441,10,714,0.4863,0.2285,0,22,rent,800,medical,1
68,50197,15,783,0.498,0.0,0,16,own,11300,personal,0
31,66523,7,649,0.2896,0.4577,0,5,own,9000,personal,0
51,63725,3,676,0.2546,0.116,0,11,rent,25100,medical,0
32,70793,5,720,0.335,0.2517,0,12,rent,20300,personal,0
31,40922,0,613,0.362,0.2912,0,5,rent,2200,education,0
62,62774,6,649,0.4981,0.4774,0,8,rent,3700,business,0
62,44883,0,815,0.2957,0.0949,0,11,rent,11400,debt_consolidation,1
60,60413,2,680,0.224,0.087,0,18,mortgage,19100,home_improvement,0
60,45950,0,735,0.2314,0.3092,0,15,rent,17500,education,1
46,40938,1,694,0.3716,0.1676,0,13,mortgage,4400,medical,0
55,24420,4,678,0.1595,0.1682,0,15,rent,3100,education,0
67,41236,3,648,0.3327,0.0324,0,19,mortgage,1200,business,0
70,47253,14,740,0.3786,0.2234,0,18,rent,9500,education,1
28,45901,6,623,0.3886,0.472,0,13,rent,7200,business,0
29,38364,7,717,0.4718,0.2142,0,15,mortgage,5300,business,0
50,26768,6,748,0.3027,0.2366,0,17,rent,4600,education,0
58,21169,2,717,0.3825,0.1403,0,12,rent,1200,medical,1
63,30922,1,713,0.3812,0.1909,0,12,own,5800,personal,0
66,52605,8,761,0.4428,0.0033,0,20,mortgage,4500,business,0
35,23484,11,620,0.3725,0.4515,0,12,rent,2200,medical,1
56,71342,0,737,0.2673,0.4687,0,13,mortgage,1800,medical,1
67,42857,11,832,0.5,0.2159,0,15,rent,5700,business,0
42,64988,0,598,0.2561,0.4836,0,14,mortgage,1300,home_improvement,0
59,53425,0,641,0.2911,0.3356,0,11,own,16100,personal,1
58,45453,21,773,0.5,0.0,0,17,rent,13100,home_improvement,0
30,44271,0,582,0.3139,0.3868,0,1,rent,7600,education,1
28,42575,6,717,0.2465,0.0,0,2,mortgage,9800,business,0
64,47000,2,686,0.38,0.3838,0,12,rent,9300,business,1
50,56578,5,685,0.2934,0.4247,0,5,mortgage,20800,personal,1
47,61888,5,761,0.2707,0.2586,0,18,mortgage,10700,home_improvement,0
36,38185,14,739,0.2907,0.4249,0,11,rent,7700,home_improvement,0
55,38530,0,648,0.3161,0.454,0,19,rent,4700,personal,0
29,49449,3,772,0.3226,0.288,0,13,mortgage,7800,medical,0
59,53710,0,620,0.2402,0.292,0,15,rent,5900,debt_consolidation,0
65,32232,8,706,0.2745,0.3158,0,10,rent,12400,debt_consolidation,0
67,51884,1,801,0.4293,0.163,0,11,mortgage,9700,business,0
47,86067,8,787,0.2702,0.3265,0,14,mortgage,32300,debt_consolidation,0
44,76311,20,712,0.4302,0.2715,0,7,mortgage,26700,medical,0
26,30956,0,695,0.3674,0.1872,0,15,rent,5700,education,1
48,42390,0,812,0.3641,0.2349,0,16,rent,9100,personal,0
45,82889,4,738,0.4816,0.3169,0,14,own,23400,business,0
47,63387,0,719,0.2475,0.5722,0,14,own,21900,business,0
61,48647,0,701,0.3263,0.0966,0,16,mortgage,2100,medical,0
45,49219,1,730,0.4368,0.1085,0,15,rent,16100,personal,0
22,65830,0,622,0.3937,0.6038,0,5,own,25500,home_improvement,0
60,32969,12,849,0.3065,0.1934,0,15,rent,4500,business,0
43,48175,1,677,0.43,0.3665,0,13,rent,12900,education,0
29,39482,6,684,0.457,0.1363,0,10,mortgage,15800,debt_consolidation,1
42,46665,4,709,0.5,0.3279,0,1,rent,15400,medical,1
32,32163,10,672,0.3442,0.2759,0,17,rent,6600,business,1
62,20000,16,803,0.2237,0.0,0,7,mortgage,7100,business,0
28,22604,6,645,0.3646,0.5795,0,13,rent,4300,business,0
24,38181,0,609,0.3598,0.3917,0,8,rent,3800,education,0
23,45973,1,623,0.2792,0.3995,0,3,rent,15100,education,1
55,37832,6,735,0.3419,0.3263,0,15,mortgage,4100,business,0
22,42873,0,652,0.3598,0.4554,0,9,rent,2900,medical,1
49,59203,4,772,0.187,0.1307,0,13,mortgage,2700,medical,0
26,35574,4,721,0.3229,0.1013,0,14,mortgage,7800,debt_consolidation,0
41,53649,1,806,0.3541,0.0822,0,7,mortgage,12600,home_improvement,1
64,31612,12,687,0.2314,0.3061,0,10,rent,6000,home_improvement,0
34,43217,1,661,0.2519,0.2163,0,9,rent,10700,debt_consolidation,1
56,35674,0,626,0.3137,0.1707,0,20,mortgage,3600,home_improvement,0
39,63243,11,661,0.2364,0.1922,0,6,mortgage,22600,medical,1
25,34247,0,717,0.2956,0.0545,0,17,rent,4000,business,0
51,83787,28,821,0.2991,0.1934,0,19,mortgage,32200,personal,0
47,57161,15,633,0.3768,0.2294,0,14,mortgage,3100,home_improvement,0
39,23302,4,631,0.2766,0.382,0,17,rent,4300,home_improvement,1
61,40880,19,810,0.381,0.0297,0,18,rent,8000,personal,0
51,36140,4,755,0.3041,0.1859,0,8,rent,2000,business,0
61,63007,5,754,0.3637,0.3066,0,15,rent,3000,home_improvement,0
51,30894,0,614,0.2848,0.4779,0,9,rent,5900,debt_consolidation,1
45,60799,6,692,0.3047,0.1175,0,12,mortgage,7500,home_improvement,0
68,28386,0,724,0.365,0.1726,0,18,rent,6500,debt_consolidation,0
70,20616,2,716,0.5,0.0342,0,8,mortgage,1700,medical,0
54,53278,0,686,0.3953,0.278,0,7,rent,9900,personal,1
69,39002,1,725,0.4616,0.2865,0,18,rent,10100,personal,0
35,20000,4,702,0.4973,0.4657,0,10,rent,6600,medical,0
42,20000,11,748,0.3532,0.3045,0,16,mortgage,7800,debt_consolidation,0
42,67219,2,743,0.212,0.2761,0,12,mortgage,14700,home_improvement,0
39,66900,8,755,0.3036,0.1224,0,11,rent,21900,business,0
53,39566,23,760,0.3665,0.1619,0,10,mortgage,10500,education,0
54,31052,10,666,0.3777,0.3398,0,11,mortgage,6200,education,0
25,28756,0,695,0.4103,0.0809,0,9,own,9200,home_improvement,0
54,99888,21,685,0.2492,0.2112,0,13,mortgage,1100,business,0
27,25168,0,666,0.3433,0.3267,0,5,rent,5500,business,0
64,53633,1,661,0.367,0.2044,0,14,mortgage,19700,medical,0
70,55578,0,810,0.3241,0.238,0,21,mortgage,4400,debt_consolidation,0
39,40657,17,723,0.3231,0.1032,0,13,rent,9600,medical,0
64,31145,1,624,0.2348,0.2518,0,8,rent,1000,medical,0
25,47782,3,603,0.3594,0.2592,0,2,own,16400,medical,1
32,58134,2,707,0.3448,0.5327,0,2,mortgage,11800,personal,0
57,33985,4,612,0.2823,0.2867,0,1,own,6000,debt_consolidation,0
66,61054,17,751,0.347,0.0443,0,18,own,3500,education,0
68,49521,2,770,0.414,0.0,0,9,rent,13700,debt_consolidation,0
23,26701,0,644,0.3323,0.2989,0,11,rent,1800,business,0
38,53723,2,726,0.3246,0.1275,0,13,mortgage,21000,business,0
67,39294,3,646,0.2638,0.29,0,11,own,3600,personal,0
51,61901,9,811,0.2929,0.3781,0,15,rent,20100,personal,0
53,38118,3,663,0.2595,0.3562,0,19,rent,6300,business,0
41,51336,0,784,0.3872,0.0,0,12,rent,2800,business,0
64,20000,11,657,0.3084,0.329,0,10,rent,3500,business,1
50,58163,5,602,0.2897,0.2062,0,8,rent,18000,education,0
55,35441,7,711,0.2393,0.2307,0,17,mortgage,5300,personal,1
50,45840,2,635,0.5,0.4495,0,10,rent,14700,education,1
64,55252,1,726,0.3921,0.0,0,11,rent,21700,medical,0
39,38911,17,709,0.1835,0.1694,0,10,rent,7200,education,0
32,43078,10,607,0.212,0.1789,0,19,mortgage,6400,business,0
61,51506,1,720,0.2882,0.2661,0,9,mortgage,15800,medical,0
37,54446,11,542,0.3072,0.1482,0,10,rent,3700,medical,0
26,65776,4,710,0.4252,0.1755,0,7,rent,14800,debt_consolidation,0
60,20000,1,679,0.3191,0.1736,0,12,own,1100,education,0
34,74069,12,765,0.2525,0.1178,0,8,mortgage,18800,personal,0
44,51821,3,690,0.4356,0.4187,0,9,own,1500,medical,0
36,27152,1,813,0.1652,0.2168,0,12,rent,1700,business,1
56,75333,25,594,0.2705,0.4766,0,9,rent,2800,personal,0
45,41230,8,634,0.3361,0.282,0,21,rent,5100,debt_consolidation,0
59,59220,9,778,0.3136,0.233,0,17,mortgage,11800,home_improvement,0
57,20343,12,707,0.3562,0.1042,0,19,rent,7200,medical,0
46,26707,24,695,0.4323,0.2082,0,9,mortgage,10400,personal,0
48,20000,24,788,0.2648,0.2424,0,14,rent,2100,home_improvement,0
62,39014,2,741,0.2479,0.1924,0,3,mortgage,9800,business,0
43,39572,13,686,0.4497,0.4044,0,6,own,10600,personal,0
36,31125,14,765,0.3362,0.0502,0,15,rent,6600,home_improvement,0
48,30767,9,683,0.3654,0.5686,0,17,rent,9000,debt_consolidation,0
33,44853,2,704,0.1627,0.2076,0,13,own,8600,education,0
66,44719,3,800,0.3597,0.0,0,15,mortgage,17200,home_improvement,0
49,52260,4,760,0.2355,0.1865,0,15,mortgage,6300,business,0
39,92979,12,740,0.1301,0.3038,0,7,rent,10000,medical,0
27,43386,5,653,0.2915,0.2983,0,6,rent,16800,education,0
58,37802,11,728,0.3007,0.1255,0,14,rent,600,personal,0
22,41578,0,610,0.4117,0.1712,0,5,mortgage,9100,personal,0
70,39430,4,732,0.3311,0.0,0,12,mortgage,4600,education,1
31,57605,4,591,0.241,0.1623,0,12,mortgage,4300,debt_consolidation,0
32,44474,1,670,0.3228,0.2874,0,10,mortgage,8500,home_improvement,0
32,42739,10,728,0.3013,0.3274,0,12,own,1600,home_improvement,0
41,38690,0,678,0.3382,0.0585,0,12,mortgage,11900,education,0
60,24957,7,646,0.3697,0.2791,0,15,mortgage,7700,debt_consolidation,0
59,23694,7,619,0.3752,0.3844,0,23,mortgage,8400,debt_consolidation,0
36,40612,1,612,0.3197,0.18,0,15,rent,11800,personal,0
41,30593,2,730,0.2392,0.0647,0,4,mortgage,8600,medical,0
37,29946,7,606,0.3122,0.3092,0,9,rent,3200,debt_consolidation,0
22,62698,0,594,0.2355,0.4521,0,8,mortgage,1100,business,0
40,60094,17,762,0.2994,0.2902,0,14,rent,12000,education,0
29,24295,1,613,0.2826,0.4652,0,12,rent,7100,education,1
65,64570,8,737,0.4491,0.3541,0,13,mortgage,1600,debt_consolidation,0
61,64965,10,692,0.2239,0.1,0,15,own,600,business,0
30,45814,7,684,0.1665,0.0929,0,10,rent,1400,education,0
59,73237,4,725,0.2654,0.1045,0,12,rent,13400,home_improvement,0
67,78019,25,748,0.294,0.1773,0,15,rent,23400,personal,0
62,61040,5,806,0.2828,0.0,0,13,rent,12900,personal,0
41,60174,3,713,0.1472,0.3493,0,23,mortgage,14200,medical,0
56,40266,13,640,0.3484,0.2038,0,16,mortgage,5700,personal,1
44,25342,22,666,0.3148,0.2714,0,18,rent,3400,medical,0
29,37095,2,582,0.2784,0.3021,0,14,mortgage,11400,debt_consolidation,0
44,22145,4,727,0.3133,0.2835,0,17,rent,4200,debt_consolidation,0
68,47013,9,692,0.2577,0.3989,0,15,rent,2000,debt_consolidation,0
68,59777,1,757,0.2955,0.1844,0,14,rent,14800,home_improvement,1
47,20000,1,669,0.269,0.2953,0,9,rent,7100,personal,0
52,37476,0,698,0.2176,0.1601,0,12,rent,12600,education,0
27,50523,5,657,0.3342,0.1959,0,7,rent,9700,debt_consolidation,0
39,37714,0,600,0.1542,0.2802,0,9,rent,6100,personal,0
44,60052,22,769,0.202,0.2458,0,9,rent,4100,medical,0
46,47229,24,642,0.3502,0.463,0,10,rent,4900,medical,0
60,33237,2,728,0.2951,0.2552,0,14,rent,13100,business,0
36,29401,9,621,0.5,0.1654,0,7,rent,5600,personal,0
32,28236,6,769,0.3567,0.0,0,16,rent,8900,education,0
38,57547,3,823,0.2488,0.1861,0,14,rent,4800,education,0
23,31609,1,480,0.299,0.4948,0,17,rent,4100,medical,1
25,30299,3,706,0.4131,0.4885,0,11,rent,5400,debt_consolidation,1
38,45419,2,599,0.2157,0.3535,0,19,own,7700,business,0
29,55452,0,580,0.2965,0.4319,0,13,rent,11600,medical,0
24,37545,2,732,0.4477,0.1225,0,8,rent,12000,medical,0
63,71935,24,705,0.2679,0.1424,0,12,mortgage,7800,home_improvement,0
22,27026,0,760,0.3591,0.1556,0,12,rent,10700,education,1
43,57009,3,645,0.2139,0.3219,0,9,own,5700,personal,0
39,52539,16,688,0.2626,0.0694,0,5,mortgage,14100,education,0
67,62242,4,786,0.3788,0.2122,0,16,rent,15600,home_improvement,0
47,43778,1,800,0.4191,0.128,0,14,rent,5900,business,0
53,70551,2,690,0.3408,0.2036,0,18,rent,1200,debt_consolidation,0
54,83706,15,778,0.3587,0.0,0,15,mortgage,27800,education,0
29,48516,0,697,0.288,0.1696,0,12,rent,5700,medical,1
66,32022,12,726,0.3409,0.2223,0,7,rent,4900,personal,0
22,55805,0,760,0.3195,0.2965,0,4,rent,15500,medical,0
60,20000,5,761,0.26,0.3547,0,14,mortgage,7500,business,0
42,46150,7,747,0.3982,0.2853,0,8,mortgage,2700,education,0
50,53744,1,680,0.2869,0.3363,0,13,rent,19300,personal,1
35,56670,1,630,0.4287,0.2562,0,20,own,5100,education,0
68,30146,0,581,0.283,0.2758,0,13,mortgage,7400,education,0
42,50866,0,685,0.2851,0.1905,0,14,rent,16200,business,0
49,80220,5,773,0.1507,0.2056,0,18,mortgage,20000,education,0
